50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.039,,,,,,,,,,,,,,3bf7857f-fe9c-5bf2-af13-2e522193594e,93,,,"[44.0, 39.8]",3939883,1,,0.0102416249,0.0099219522,0.0003196727,0.0117031476,0.0145971878,-0.0028940402,-0.0032137129,,,,-0.037625,,Right Foot,,,"[105.1, 37.5]",,High Pass,61.14,Incomplete,,10.0,Midfield third - Left - Forwards - Long - High Pass,0.5172807031,0.2629668117,Paul Brian Rodríguez Bravo,30736.0,,,,,,,,1,From Corner,Ramón Juárez Del Castillo,36167.0,Left Center Back,6,América,1229,"['e6b68e39-4722-5a06-940d-a5d0c2242f66', '98065d35-edd1-5953-a48b-8d920c3f638b', '81e12b57-d7f0-5776-a731-041de264c42f']",56,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:01:56.010,Pass,
,,,,,,,,,,,,,,,,,1.478,,,,,,,,,,,,,,465126aa-3dc6-56da-8a3b-5ffa4544bd9d,97,,,"[14.2, 43.4]",3939883,2,,0.0137114758,0.0116473883,0.0020640874,0.0119544789,0.0101454519,0.001809027,-0.0002550604,,,,-0.302885,,Left Foot,,,"[31.8, 37.9]",,Ground Pass,18.44,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9743478693,0.9839282036,Aldo Paul Rocha González,26324.0,,,,,,,,1,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,7,Atlas,1296,"['b3cba15e-9cfb-50a3-befc-d3c19af8f959', 'c50edaf6-a41e-5dde-9d08-0ea12f6177a5']",3,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:02:03.802,Pass,
,,,,,,,,,,,,,,,,,1.644,,,,,,,,,,,,,,57a63e7c-239f-569c-8548-bded5ebd19e0,101,,,"[28.8, 37.1]",3939883,2,,0.0124413604,0.0140873166,-0.0016459562,0.0095599862,0.0116832377,-0.0021232516,-0.0004772954,,,,3.036716,,Right Foot,,,"[7.9, 39.3]",,Ground Pass,21.02,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.9671980985,0.99341923,Camilo Andrés Vargas Gil,27225.0,,,,,,,,1,Regular Play,Aldo Paul Rocha González,26324.0,Left Defensive Midfield,7,Atlas,1296,"['aca41709-c364-50d6-a56f-1e092eb30f45', 'ff35d182-f146-517d-9b08-2de019168abb', 'f30a10e8-e250-5998-a881-00f71b897d9c']",6,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:02:06.270,Pass,True
,,,,,,,,,,,,,,,,,1.829,,,,,,,,,,,,,,8c8b2a90-c0bc-5e29-8667-0f3a86491dd9,104,,,"[7.1, 38.5]",3939883,2,,0.0166939292,0.0120565277,0.0046374016,0.0055635972,0.0091935853,-0.0036299881,-0.0082673896,,,,-1.594048,,Right Foot,,,"[6.6, 17.0]",,Ground Pass,21.51,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9318030696,0.9868990183,Matheus Dória Macedo,4418.0,,,,,,,,1,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,7,Atlas,1296,"['4d498aa4-8567-54b2-a1da-20f50617a68d', '45f2318c-f377-5a56-babb-d7246c6eb0ab']",9,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:02:09.299,Pass,
,,,,,,,,,,,,,,,,,1.368,,,,,,,,,,,,,,0cef5a8d-391e-556e-a448-98f6dd2cbf91,108,,,"[8.2, 9.4]",3939883,2,,0.0117008099,0.0130330771,-0.0013322672,0.0128053445,0.0069223312,0.0058830134,0.0072152806,,,,0.40438,,Left Foot,,,"[31.8, 19.5]",,Ground Pass,25.67,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.843324735,0.8133345246,Mateo Ezequiel García,27567.0,,,,,,,,1,Regular Play,Matheus Dória Macedo,4418.0,Left Center Back,7,Atlas,1296,"['bd1eb0a6-b2f3-5bf6-b486-58af481d1511', 'adb8ba4c-d63c-59ed-97f1-38030cc43e4e']",13,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:02:13.030,Pass,
,,,,,,,,,,,,,,,,,2.534,,,,,,,,,,,,,,b7555c10-a3f7-5a66-adf2-775b7bbdfc4f,112,,,"[31.2, 20.1]",3939883,2,,0.0138587859,0.0115377,0.0023210859,0.0077178255,0.0124633852,-0.0047455598,-0.0070666457,,,,2.949062,,Left Foot,,,"[3.5, 25.5]",,Ground Pass,28.22,,,38.0,Midfield third - Left - Backwards - Long - Ground Pass,0.539707848,0.9958074093,Camilo Andrés Vargas Gil,27225.0,,,,,,,,1,Regular Play,Mateo Ezequiel García,27567.0,Left Midfield,7,Atlas,1296,"['48b0f457-778c-5e82-8d14-5afa0a2da8d6', '0c604f11-4a46-5ba9-86e8-01a399304249']",14,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:02:14.438,Pass,
,,,,,,,,,,,,,,,,,1.29,,,,,,,,,,,,,,c92d1ada-5399-555e-84df-78a0c4cd5723,115,,,"[4.4, 24.5]",3939883,2,,0.0148338228,0.0136322435,0.0012015793,0.0084775323,0.0075457515,0.0009317808,-0.0002697986,,,,-0.050519,,Left Foot,,,"[22.2, 23.6]",,Ground Pass,17.82,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.5187980536,0.9798491597,Mateo Ezequiel García,27567.0,,,,,,,,1,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,7,Atlas,1296,"['c69398cf-7923-5ec0-9f92-dc70ee77f734', 'f546051b-3a73-515a-92e0-826c7e0c8101']",20,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:02:20.811,Pass,
,,,,,,,,,,,,,,,,,1.013,,,,,,,,,,,,,,f7cb4ca8-2ede-5fb8-bbf1-5a41c59fcd54,119,,,"[25.0, 36.0]",3939883,2,,0.0116669787,0.0113468766,0.0003201021,0.0096498113,0.0125263566,-0.0028765453,-0.0031966474,,,,2.2949,,Left Foot,,,"[12.0, 50.7]",,Ground Pass,19.62,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.5611385927,0.994602859,Hugo Martín Nervo,28425.0,,,,,,,,1,Regular Play,Mateo Ezequiel García,27567.0,Left Midfield,7,Atlas,1296,"['53529613-3530-5392-bef5-de04708c6680', 'e3112060-abf6-5416-b9ad-712df8b0aa6d']",25,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:02:25.045,Pass,
,,,,,,,,,,,,,,,,,1.039,,,,,,,,,,,,,,efead1d0-7476-5e4f-8055-0951ea09702e,122,,,"[13.4, 52.9]",3939883,2,,0.0142376358,0.011720567,0.0025170688,0.006583638,0.0102813356,-0.0036976975,-0.0062147663,,,,1.329596,,Right Foot,,,"[18.0, 71.6]",,Ground Pass,19.26,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.6874661848,0.9786846042,Gaddi Axel Aguirre Ledesma,75131.0,,,,,,,,1,Regular Play,Hugo Martín Nervo,28425.0,Right Center Back,7,Atlas,1296,"['82a20d46-73f6-51ec-8eb1-f39f42ee53d4', '7eab7bde-770e-5c5c-be48-74c0a3fc9673']",27,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:02:27.248,Pass,
,,,,,,,,,,,,,,,,,0.985,,,,,,,,,,,,,,eb5d0f59-d975-5177-b0b1-68cf5781f0b7,126,,,"[20.0, 74.8]",3939883,2,,0.0108281169,0.0119167622,-0.0010886453,0.0107084122,0.0068281894,0.0038802228,0.0049688681,,,,0.081906,,Right Foot,,,"[33.4, 75.9]",,Ground Pass,13.45,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9992063852,0.8282399774,Raymundo de Jesús Fulgencio Román,31431.0,,,,,,,,1,Regular Play,Gaddi Axel Aguirre Ledesma,75131.0,Right Back,7,Atlas,1296,"['20a7544c-56db-57a8-b969-9028ded7f4ac', 'd9d5d227-d62f-5607-b41c-633899ba5b43', '0a80cd29-fed8-5da0-8a07-7b4e25dba76c']",29,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:02:29.421,Pass,True
,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,c22f6e70-f5cf-5ad2-9e9a-4263a9d7dc3e,129,,,"[33.4, 75.9]",3939883,2,,0.0112977847,0.0108281169,0.0004696678,0.011282769,0.0107084122,0.0005743569,0.000104689,,,,-2.034444,,Right Foot,,,"[29.6, 68.3]",,Ground Pass,8.5,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.9988794271,0.9544469118,Gaddi Axel Aguirre Ledesma,75131.0,,,,,,,,1,Regular Play,Raymundo de Jesús Fulgencio Román,31431.0,Right Midfield,7,Atlas,1296,"['59491316-25ea-5eb5-826c-24d4e05f4e05', 'a4e78344-ff05-5fa9-aab2-0afb1d217509']",30,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:02:30.623,Pass,
,,,,,,,,,,,,,,,,,0.975,,,,,,,,,,,,,,09d80364-6c36-556f-84ca-4dbd1867cd61,131,,,"[29.6, 68.3]",3939883,2,,0.0118321441,0.0112977847,0.0005343594,0.0102645373,0.011282769,-0.0010182317,-0.0015525911,,,,1.143332,,Right Foot,,,"[33.7, 77.3]",,Ground Pass,9.89,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.8164405105,0.8992266059,Raymundo de Jesús Fulgencio Román,31431.0,,,,,,,,1,Regular Play,Gaddi Axel Aguirre Ledesma,75131.0,Right Back,7,Atlas,1296,['ba5eed84-390b-5ca3-a177-eb4f1d4e410c'],31,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:02:31.543,Pass,
,,,,,,,,,,,,,,,,,0.908,,,,,,,,,,,,,,7ee155e8-8800-5b95-a7c5-07dd31ffea37,134,,,"[31.8, 74.8]",3939883,2,,0.012382525,0.0114371451,0.00094538,0.0105423788,0.0102106202,0.0003317585,-0.0006136214,,,,-2.383965,,Right Foot,,,"[17.0, 60.8]",,Ground Pass,20.37,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.7605383856,0.993914187,Hugo Martín Nervo,28425.0,,,,,,,,1,Regular Play,Raymundo de Jesús Fulgencio Román,31431.0,Right Midfield,7,Atlas,1296,"['ab5dde1f-1ade-5723-9b08-151caaf228bc', '39f1591b-6ad6-53b7-bb07-0071f231c291']",33,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:02:33.433,Pass,
,,,,,,,,,,,,,,,,,0.648,,,,,,,,,,,,,,066ea5ee-221c-57ce-86d8-6fd42dccb0fd,140,,,"[113.6, 18.9]",3939883,2,,0.0088338805,0.0083655668,0.0004683137,0.0462301299,0.0470240302,-0.0007939003,-0.001262214,,,,-2.912361,,Left Foot,,,"[107.6, 17.5]",,Ground Pass,6.16,,,24.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9999753496,0.9352043271,Paul Brian Rodríguez Bravo,30736.0,,,,,,,,1,Regular Play,Rodrigo Sebastián Aguirre Soto,37999.0,Right Center Forward,8,América,1229,"['f513b9b0-b060-5799-95db-a952f120c1b5', 'e8156d0c-a5d9-5f79-800b-12269b464532']",38,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:02:38.444,Pass,
,,,,,,,,,,,,,,,,,0.698,,,,,,,,,,,,,,eba39208-db5e-5674-9724-e2a03289d68b,143,,,"[109.4, 14.3]",3939883,2,,0.0089355558,0.0079975482,0.0009380076,0.0357161388,0.0392502248,-0.003534086,-0.0044720937,,,,2.686873,,Right Foot,,,"[100.4, 18.7]",,Ground Pass,10.02,,,7.0,Attacking third - Left - To right - Short - Ground Pass,0.5107708337,0.950211525,Álvaro Fidalgo Fernández,47467.0,,,,,,,,1,Regular Play,Paul Brian Rodríguez Bravo,30736.0,Left Center Forward,8,América,1229,"['4e5c77b3-d28f-599d-8280-0bba282fd7ea', 'fe16460b-8602-5c26-baf6-504990bd1387']",41,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:02:41.552,Pass,
,,,,,,,,,,,,,,,,,2.142,,,,,,,,,,,,,,fc805831-a0c0-5370-976e-d075080c8621,146,,,"[98.3, 17.5]",3939883,2,,0.0089691766,0.0086139021,0.0003552744,0.0133666005,0.0344451591,-0.0210785586,-0.0214338331,,,,-0.095707,,Right Foot,,,"[110.8, 16.3]",,Ground Pass,12.56,Incomplete,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.9960127097,0.8098526597,Rodrigo Sebastián Aguirre Soto,37999.0,,,,,,,,1,Regular Play,Álvaro Fidalgo Fernández,47467.0,Left Defensive Midfield,8,América,1229,"['f723d65d-5bc6-5278-adfe-b0c75c1e9e1a', '6ee44b34-ea6c-572a-b5fa-5b5aac671a96', '18b2b3d0-dc77-5ffd-9003-fccee11ccaf8']",45,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:02:45.757,Pass,
,,,,,,,,,,,,,,,,,5.478,,,,,,,,,,,,,,b5f7d72f-0e45-58c0-9971-3a4a01be9eab,150,,,"[10.7, 75.1]",3939883,2,,0.0096949479,0.0125751635,-0.0028802156,0.0364841856,0.0062739206,0.030210265,0.0330904806,,,,-0.215534,abf2dedc-7454-5e78-91f7-f1c9b55a6e21,Right Foot,,,"[95.2, 56.6]",,High Pass,86.5,,,54.0,Defensive third - Center - Forwards - Long - High Pass,0.9999995198,0.4294078648,Jhon Eduard Murillo Romaña,10846.0,True,,,Through Ball,True,,,1,Regular Play,Raymundo de Jesús Fulgencio Román,31431.0,Right Midfield,9,Atlas,1296,"['81e5ecf6-f1d0-5d36-8310-272b281eb293', '3a0a8f57-055f-5f42-8d9a-f2f906acf656']",51,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:02:51.449,Pass,
,,,,,,,,,,,,,,,,,1.482,,,,,,,,,,,,,,2b67c110-0cf0-5477-a0b9-d20ee277814e,156,,,"[7.0, 46.0]",3939883,3,,0.0100284955,0.0111268386,-0.0010983432,0.0154785588,0.006996261,0.0084822979,0.0095806411,True,,,0.312552,,Right Foot,,,"[52.8, 60.8]",,High Pass,48.13,,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.9851427977,0.5381908417,Javairô Dilrosun,15822.0,,,,,,Goal Kick,,1,From Goal Kick,Luis Ángel Malagón Velázquez,33098.0,Goalkeeper,10,América,1229,['3858446b-4e60-5317-ac44-ca8f9457ac10'],28,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:03:28.311,Pass,
,,,,,,,,,,,,,,,,,2.187,,,,,,,,,,,,,,04223fd8-84b9-550b-90b2-d48d57dd7319,158,,,"[44.6, 51.0]",3939883,3,,0.0101490337,0.0100284955,0.0001205383,0.0134891178,0.0154785588,-0.001989441,-0.0021099793,True,,,1.460139,,Right Foot,,,"[47.3, 75.3]",,Ground Pass,24.45,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.9952070062,0.9793314934,Israel Reyes Romero,33126.0,,,,,,,,1,From Goal Kick,Javairô Dilrosun,15822.0,Right Midfield,10,América,1229,['ea85fdc6-45a5-5253-be66-965b3d8426f5'],32,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:03:32.552,Pass,
,,,,,,,,,,,,,,,,,2.679,,,,,,,,,,,,,,7c6be615-4543-5900-a461-a121557bf1e2,160,,,"[52.8, 75.6]",3939883,3,,0.0089112446,0.0101490337,-0.0012377892,0.0237376019,0.0134891178,0.0102484841,0.0114862733,,,,-0.029325,,Right Foot,,,"[90.3, 74.5]",,Ground Pass,37.52,,,20.0,Midfield third - Right - Forwards - Short - High Pass,0.9288714145,0.581880033,Erick Daniel Sánchez Ocegueda,43555.0,,,,,,,,1,From Goal Kick,Israel Reyes Romero,33126.0,Right Back,10,América,1229,['c1a81857-59de-59ad-8a58-19275cb00c65'],36,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:03:36.125,Pass,
,,,,,,,,,,,,,,,,,0.888,,,,,,,,,,,,,,9931c286-4368-5efc-85ad-b8acb097709e,163,,,"[99.1, 72.9]",3939883,3,,0.0089292871,0.0085804742,0.0003488129,0.0226423647,0.0280283112,-0.0053859465,-0.0057347594,,,,-2.584468,,Right Foot,,,"[86.9, 65.3]",,Ground Pass,14.37,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9891750172,0.9813452363,Javairô Dilrosun,15822.0,,,,,,,,1,From Goal Kick,Erick Daniel Sánchez Ocegueda,43555.0,Left Midfield,10,América,1229,"['ab6271bf-51eb-5219-b3c3-28f8c17638d2', '37da1b08-677f-5ed7-a02f-6d81a4bdd62f']",41,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:03:41.489,Pass,
,,,,,,,,,,,,,,,,,0.963,,,,,,,,,,,,,,63f7ff3e-2351-5a4c-8d2d-63d586610683,167,,,"[87.5, 68.3]",3939883,3,,0.0085296277,0.0088369288,-0.0003073011,0.0227282178,0.0217087884,0.0010194294,0.0013267305,,,,1.515298,,Left Foot,,,"[88.1, 79.1]",,Ground Pass,10.82,,,55.0,Attacking third - Right - Backwards - Short - Ground Pass,0.6731359695,0.9401210546,Israel Reyes Romero,33126.0,,,,,,,,1,From Goal Kick,Javairô Dilrosun,15822.0,Right Midfield,10,América,1229,"['8637d0d6-1999-5aca-8233-5071396fe4f3', '9573fcbd-4f82-5826-9f2b-6ddb1644b1c0', '80865230-4832-5b69-b42a-68bf7e688ae3']",43,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:03:43.221,Pass,True
,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,,8592cc54-2091-5a5f-b283-65391850055e,170,,,"[87.8, 79.1]",3939883,3,,0.0089298356,0.0087788142,0.0001510214,0.0176722724,0.0227282178,-0.0050559454,-0.0052069668,,,,-2.714219,,Right Foot,,,"[77.7, 74.5]",,Ground Pass,11.1,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9997006704,0.9670445919,Richard Rafael Sánchez Guerrero,31956.0,,,,,,,,1,From Goal Kick,Israel Reyes Romero,33126.0,Right Back,10,América,1229,"['5dd3e6b6-39a7-5f13-9355-8fac5391f58e', '277719cb-2759-530e-bf47-69ad2b1a732d']",44,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:03:44.224,Pass,
,,,,,,,,,,,,,,,,,0.914,,,,,,,,,,,,,,b2ce1cd3-8f50-53f7-ad4b-1717c28effcd,174,,,"[77.7, 74.3]",3939883,3,,0.0090996008,0.0089298356,0.0001697652,0.0193659533,0.0170588326,0.0023071207,0.0021373555,,,,0.978369,,Right Foot,,,"[81.2, 79.5]",,Ground Pass,6.27,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9750094824,0.7730988264,Israel Reyes Romero,33126.0,,,,,,,,1,From Goal Kick,Richard Rafael Sánchez Guerrero,31956.0,Right Defensive Midfield,10,América,1229,"['a912ab98-0a35-567b-b4f1-174983c22579', '0f45d787-000b-546e-8a1a-378f34980627', 'e4887a3f-1f5e-519f-9aad-d398ad8c7009']",45,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:03:45.654,Pass,True
,,,,,,,,,,,,,,,,,3.532,,,,,,,,,,,,,,a7a9b8e7-0a40-531c-92c5-2bcc29ff0502,177,,,"[81.2, 79.5]",3939883,3,,0.0100812456,0.0090996008,0.0009816447,0.0143226786,0.0193659533,-0.0050432747,-0.0060249195,,,,-2.814867,,Left Foot,,,"[51.1, 69.3]",,Ground Pass,31.78,,,18.0,Midfield third - Right - To left - Short - Ground Pass,0.6901858975,0.9878781438,Néstor Alejandro Araújo Razo,11388.0,,,,,,,,1,From Goal Kick,Israel Reyes Romero,33126.0,Right Back,10,América,1229,"['a93869f0-3f18-545a-b972-9ce13d98da52', '741c8bbd-013d-532d-b377-ca84e076e2fb']",46,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:03:46.608,Pass,
,,,,,,,,,,,,,,,,,1.072,,,,,,,,,,,,,,68ea25bf-50fa-5521-b3c7-8bc6db3a1d36,180,,,"[51.4, 64.4]",3939883,3,,0.0092587667,0.010136242,-0.0008774754,0.0168341305,0.0152714215,0.001562709,0.0024401844,,,,-1.322841,,Left Foot,,,"[53.4, 56.5]",,Ground Pass,8.15,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.5035424096,0.9669222236,Álvaro Fidalgo Fernández,47467.0,,,,,,,,1,From Goal Kick,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,10,América,1229,"['3b765c1f-f692-5067-abf0-24f5924dab10', 'b06c110a-0fd0-5f77-9994-58d294a3177f']",51,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:03:51.302,Pass,
,,,,,,,,,,,,,,,,,1.665,,,,,,,,,,,,,,822b3e91-b716-5098-b937-8e7aa6f5ff63,183,,,"[52.7, 54.3]",3939883,3,,0.0100484453,0.0101577658,-0.0001093205,0.0166100319,0.0168891624,-0.0002791304,-0.0001698099,,,,-1.771624,,Right Foot,,,"[47.0, 26.3]",,Ground Pass,28.57,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9404501532,0.9951555729,Ramón Juárez Del Castillo,36167.0,,,,,,,,1,From Goal Kick,Álvaro Fidalgo Fernández,47467.0,Left Defensive Midfield,10,América,1229,"['0c816dfd-ffed-5c6c-ac1e-310aa5a6bf41', 'bade381c-c645-5176-be00-5ac72131de51']",53,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:03:53.985,Pass,
,,,,,,,,,,,,,,,,,0.943,,,,,,,,,,,,,,eaa5d94b-7437-5472-8f75-5f0c07ddb691,186,,,"[50.3, 25.0]",3939883,3,,0.0099863084,0.0100559043,-6.95959e-05,0.0179644767,0.0163843632,0.0015801135,0.0016497094,,,,-0.3754,,Right Foot,,,"[70.6, 17.0]",,Ground Pass,21.82,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.6202231521,0.9249645472,Paul Brian Rodríguez Bravo,30736.0,,,,,,,,1,From Goal Kick,Ramón Juárez Del Castillo,36167.0,Left Center Back,10,América,1229,"['55f54892-e57b-547f-b9bf-6ceab37edf5d', '15f0d52e-9d20-505b-8cec-fbe66d4a480e']",57,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:03:57.385,Pass,
,,,,,,,,,,,,,,,,,1.092,,,,,,,,,,,,,,3a37322e-87eb-59d2-bc1d-82655a99e510,192,,,"[68.9, 19.3]",3939883,4,,0.0092097921,0.0084050493,0.0008047428,0.0241559576,0.0173298642,0.0068260934,0.0060213506,True,,,0.308931,,Right Foot,,,"[78.3, 22.3]",,Ground Pass,9.87,,,,,,0.992878139,Erick Daniel Sánchez Ocegueda,43555.0,,,,,,Free Kick,,1,From Free Kick,Richard Rafael Sánchez Guerrero,31956.0,Right Defensive Midfield,11,América,1229,['11d55d91-e371-526f-90be-0fffc371e5de'],12,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:04:12.120,Pass,
,,,,,,,,,,,,,,,,,0.632,,,,,,,,,,,,,,dc31e028-5ada-59e2-9481-f7533ffcfc6c,194,,,"[78.3, 22.7]",3939883,4,,0.01030776,0.0092097921,0.0010979678,0.020412229,0.0241559576,-0.0037437286,-0.0048416965,,,,1.046617,,Right Foot,,,"[82.0, 29.1]",,Ground Pass,7.39,Incomplete,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.5016131799,0.9710974693,Paul Brian Rodríguez Bravo,30736.0,,,,,,,,1,From Free Kick,Erick Daniel Sánchez Ocegueda,43555.0,Left Midfield,11,América,1229,"['82fe3b1d-61a4-517c-8424-5b8462b2f481', '30737ccf-ee5a-595d-b230-a76f9958d025']",15,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:04:15.027,Pass,
,,,,,,,,,,,,,,,,,3.831,,,,,,,,,,,,,,5be068f3-1ff0-58d5-b270-044e4a3a4309,204,,,"[66.2, 23.7]",3939883,4,,0.0123884268,0.0146147497,-0.0022263229,0.0097440518,0.0112665677,-0.0015225159,0.000703807,,,,3.049015,,Right Foot,,,"[14.5, 28.5]",,Ground Pass,51.92,,,38.0,Midfield third - Left - Backwards - Long - Ground Pass,0.9998042205,0.992996037,Luis Ángel Malagón Velázquez,33098.0,,,,,,Recovery,,1,From Free Kick,Erick Daniel Sánchez Ocegueda,43555.0,Left Midfield,11,América,1229,"['1a2707f2-e650-5f51-a586-95be630d0dcc', '947bf539-cfe3-549d-b6cd-89a0b8362fea', '0c05e1fd-38e1-50ac-a800-0a5eeb5cd64c']",18,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:04:18.598,Pass,True
,,,,,,,,,,,,,,,,,1.907,,,,,,,,,,,,,,a7d8fb31-2c0d-5c15-a186-8a6c1abe9095,207,,,"[15.3, 30.9]",3939883,4,,0.0115767131,0.0119769322,-0.0004002191,0.0127498936,0.0110523012,0.0016975924,0.0020978115,,,,1.130113,,Right Foot,,,"[26.1, 53.8]",,Ground Pass,25.32,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.7383926353,0.9944036007,Néstor Alejandro Araújo Razo,11388.0,,,,,,,,1,From Free Kick,Luis Ángel Malagón Velázquez,33098.0,Goalkeeper,11,América,1229,"['b681db60-6489-5022-9343-8b814edb3606', 'c362d320-526d-5516-ad4a-e5f5aec0d3a4']",24,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:04:24.452,Pass,
,,,,,,,,,,,,,,,,,1.583,,,,,,,,,,,,,,85c27cb2-748e-5697-9f97-3c54e77c5eb6,210,,,"[36.6, 56.0]",3939883,4,,0.0112681082,0.0106209377,0.0006471705,0.0127780912,0.014228344,-0.0014502527,-0.0020974232,,,,-1.860643,,Right Foot,,,"[28.1, 27.5]",,Ground Pass,29.74,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.8067871958,0.996937871,Ramón Juárez Del Castillo,36167.0,,,,,,,,1,From Free Kick,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,11,América,1229,"['c08ecac1-6daf-56d8-8860-deae9e18512f', '1bdce6ff-a172-583c-a76a-db2ffd61618b']",35,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:04:35.599,Pass,
